date,time,software/module,type_log,Interface_Descriptor,type
06-06-2009,04:40:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,04:44:49,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,04:44:49,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,04:50:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,04:50:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,04:54:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,04:54:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:00:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:00:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:04:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:04:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:10:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:10:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:14:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:14:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:25:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:25:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:30:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:30:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:34:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:34:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:40:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:40:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:45:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:45:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:50:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:50:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,05:54:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,05:54:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:00:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:00:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:04:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:04:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:10:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:10:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:15:20,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:15:20,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:19:00,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
06-06-2009,06:20:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:20:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:24:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:24:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:35:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:35:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:40:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:40:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:44:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:44:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,06:55:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,06:55:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:00:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:00:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:04:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:04:48,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:10:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:10:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:14:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:14:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:20:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:20:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:25:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:25:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:30:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:30:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:34:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:34:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:40:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:40:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:45:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:45:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:50:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:50:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,07:55:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,07:55:08,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:04:57,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:04:58,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:10:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:10:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:12:07,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
06-06-2009,08:14:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:14:38,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:15:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
06-06-2009,08:15:36,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,08:15:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,08:15:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,08:15:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,08:15:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:35,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
06-06-2009,08:15:36,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:39,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,08:15:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,08:15:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,08:15:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,08:15:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:15:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,08:20:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:25:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:25:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:30:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:30:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:35:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:35:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:40:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:40:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:45:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:45:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:50:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:50:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,08:55:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,08:55:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:04:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:04:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:10:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:10:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:14:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:14:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:20:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:20:15,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:25:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:25:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:30:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:30:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:35:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:35:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:40:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:40:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:45:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:45:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:50:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:50:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:55:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:55:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:59:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,terse
06-06-2009,09:59:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,lo#
06-06-2009,09:59:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,09:59:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,09:59:49,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,descriptions
06-06-2009,09:59:49,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:00:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:00:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:00:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:00:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:00:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:00:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,extensive
06-06-2009,10:00:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:00:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:00:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:05:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:05:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:10:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:14:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:14:38,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:20:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:20:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:26:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:26:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:28:30,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
06-06-2009,10:30:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:30:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:34:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:34:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:40:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:40:42,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:45:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:45:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:50:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:50:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,10:55:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,10:55:09,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:00:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:00:06,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:04:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:04:55,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:06:22,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,ge-##/#/#
06-06-2009,11:06:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,11:06:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,11:06:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,11:06:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,11:06:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,11:06:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,11:06:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-##/#/#
06-06-2009,11:06:27,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,11:06:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,11:06:28,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,11:06:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,11:06:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,xe-#/#/#
06-06-2009,11:10:43,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:10:43,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:14:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:14:53,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:20:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:25:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:25:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:30:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:30:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:35:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:35:02,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:40:40,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:40:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:44:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:44:37,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:50:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:50:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:55:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,11:55:01,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,11:59:33,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,pp#
06-06-2009,12:00:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:00:10,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:05:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:05:29,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:10:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:10:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:14:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:14:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:20:11,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:20:12,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:25:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:25:26,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:30:04,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:34:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:34:54,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:40:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:40:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:45:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:45:17,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:50:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:50:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,12:55:20,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,12:55:20,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:00:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:05:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:05:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:10:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:10:47,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:14:45,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:14:46,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:20:13,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:25:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:25:41,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:30:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:30:05,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:35:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:35:03,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:40:14,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:40:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,extensive
06-06-2009,13:40:16,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:40:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:40:18,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:40:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:40:19,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,summary
06-06-2009,13:40:20,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,terse
06-06-2009,13:40:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,terse
06-06-2009,13:40:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,lo#
06-06-2009,13:40:23,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,media
06-06-2009,13:40:24,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,|
06-06-2009,13:40:25,ifinfo:,%USER-#-IFINFO_IFD_NAME:,IFD:,descriptions
