Date,Time,Software/Module,User,Type_Log,Interface_Description,Data
2009-05-14,11:12:29,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,11:12:30,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,11:12:30,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,11:15:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:15:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,11:20:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:20:13,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,11:25:33,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:25:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,11:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:30:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,11:35:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:35:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,11:40:41,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:40:41,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,11:44:54,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:44:54,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,11:50:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:50:03,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,11:55:31,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,11:55:32,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:00:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:00:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:05:01,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:05:01,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:10:39,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:15:15,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:15:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:20:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:20:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:25:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:25:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:35:27,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:35:27,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:40:34,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:40:34,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:44:37,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:44:37,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,12:55:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,12:55:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:05:34,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:05:35,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:10:45,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:10:45,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:15:08,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:15:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:20:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:25:01,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:25:02,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:30:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:35:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:35:03,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:40:44,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:40:45,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:45:39,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:45:39,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:50:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:50:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,13:55:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,13:55:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:05:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:05:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:05:26,ifinfo,#,IFINFO_IFD_NAME,IFD,ge-##/#/#
2009-05-14,14:05:27,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,14:05:28,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,14:05:28,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,14:05:28,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,14:05:29,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,14:05:29,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,14:05:30,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,14:05:31,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,14:05:31,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,14:05:33,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,14:05:33,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,14:05:34,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,14:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:15:07,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:15:07,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:20:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:20:03,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:25:55,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:25:55,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:29:58,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:29:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:35:26,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:35:26,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:40:39,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:40:39,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:45:02,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:45:02,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:50:13,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:50:14,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,14:55:35,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,14:55:35,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:00:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:05:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:05:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:15:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:15:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:25:41,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:25:41,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:35:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:35:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:40:33,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:40:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:45:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:45:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:50:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:50:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,15:55:18,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,15:55:18,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:00:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:00:03,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:05:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:05:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:10:34,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:10:34,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:15:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:15:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:20:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:20:03,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:25:01,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:25:01,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:30:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:30:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:35:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:35:18,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:40:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:40:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:45:02,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:45:03,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:50:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:50:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,16:55:23,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,16:55:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:00:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:00:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:05:08,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:05:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:05:51,ifinfo,#,IFINFO_IFD_NAME,IFD,ge-##/#/#
2009-05-14,17:05:52,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,17:05:52,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,17:05:53,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,17:05:54,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,17:05:55,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,17:05:55,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,17:05:56,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,17:05:57,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,17:05:57,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,17:05:58,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,17:05:58,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,17:05:59,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,17:10:39,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:10:39,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:14:52,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:14:52,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:20:06,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:20:06,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:25:32,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:25:32,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:35:00,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:35:00,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:40:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:40:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:45:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:45:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,17:55:26,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,17:55:27,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:05:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:05:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:15:02,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:15:02,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:20:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:20:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:25:01,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:25:01,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:35:07,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:35:07,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:40:39,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:40:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:45:08,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:45:08,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:50:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,18:55:32,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,18:55:32,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:05:20,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:05:20,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:15:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:15:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:25:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:25:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:35:19,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:35:19,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:40:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:40:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:45:01,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:45:01,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:50:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:50:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,19:55:24,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,19:55:24,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:05:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:05:26,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:10:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:10:50,ifinfo,#,IFINFO_IFD_NAME,IFD,ge-##/#/#
2009-05-14,20:10:50,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,20:10:50,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,20:10:51,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,20:10:51,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,20:10:52,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,20:10:52,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,20:10:52,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
2009-05-14,20:10:53,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,20:10:53,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,20:10:54,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,20:10:54,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,20:10:54,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,20:14:59,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:20:12,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:25:33,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:25:33,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:30:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:30:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:35:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:35:10,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:40:39,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:40:40,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:45:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:45:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:50:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,20:55:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,20:55:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:00:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:00:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:05:10,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:05:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:10:39,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:10:39,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:15:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:15:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:20:15,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:20:15,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:25:26,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:25:26,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:35:57,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:35:58,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:40:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:40:43,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:44:44,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:44:45,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:50:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:50:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,21:55:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,21:55:16,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:00:05,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:04:56,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:04:56,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:10:42,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:10:42,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:14:45,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:14:46,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:20:11,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:25:16,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:25:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:30:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:35:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:35:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:40:34,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:40:34,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:45:25,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:45:25,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:50:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:50:04,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,22:55:09,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,22:55:09,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,23:00:03,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,23:00:03,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,23:05:17,ifinfo,#,IFINFO_IFD_NAME,IFD,media
2009-05-14,23:05:17,ifinfo,#,IFINFO_IFD_NAME,IFD,|
2009-05-14,23:07:52,ifinfo,#,IFINFO_IFD_NAME,IFD,ge-##/#/#
2009-05-14,23:07:53,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,23:07:53,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,23:07:53,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-#/#/#
2009-05-14,23:07:54,ifinfo,#,IFINFO_IFD_NAME,IFD,xe-##/#/#
